Temperatura,Magnetização
0.1510000000000001,0.999996461617426
0.1520000000000001,0.9999961394414765
0.1530000000000001,0.9999957927248427
0.1540000000000001,0.9999954199865161
0.1550000000000001,0.999995019682201
0.1560000000000001,0.9999945902029976
0.1570000000000001,0.9999941298741158
0.1580000000000001,0.9999936369536165
0.1590000000000001,0.9999931096311863
0.16000000000000011,0.9999925460269451
0.16100000000000012,0.9999919441902893
0.16200000000000012,0.9999913020987693
0.16300000000000012,0.9999906176570075
0.16400000000000012,0.9999898886956531
0.16500000000000012,0.9999891129703777
0.16600000000000012,0.9999882881609127
0.16700000000000012,0.9999874118701279
0.16800000000000012,0.9999864816231545
0.16900000000000012,0.9999854948665517
0.17000000000000012,0.9999844489675186
0.17100000000000012,0.9999833412131501
0.17200000000000013,0.9999821688097421
0.17300000000000013,0.9999809288821405
0.17400000000000013,0.9999796184731392
0.17500000000000013,0.9999782345429252
0.17600000000000013,0.999976773968572
0.17700000000000013,0.9999752335435802
0.17800000000000013,0.9999736099774679
0.17900000000000013,0.9999718998954085
0.18000000000000013,0.9999700998379173
0.18100000000000013,0.9999682062605865
0.18200000000000013,0.999966215533868
0.18300000000000013,0.9999641239429055
0.18400000000000014,0.9999619276874128
0.18500000000000014,0.9999596228816009
0.18600000000000014,0.9999572055541519
0.18700000000000014,0.9999546716482388
0.18800000000000014,0.9999520170215932
0.18900000000000014,0.9999492374466169
0.19000000000000014,0.9999463286105397
0.19100000000000014,0.9999432861156218
0.19200000000000014,0.9999401054793989
0.19300000000000014,0.999936782134972
0.19400000000000014,0.9999333114313377
0.19500000000000015,0.9999296886337619
0.19600000000000015,0.9999259089241926
0.19700000000000015,0.9999219674017139
0.19800000000000015,0.9999178590830377
0.19900000000000015,0.9999135789030346
0.20000000000000015,0.9999091217153007
0.20100000000000015,0.9999044822927622
0.20200000000000015,0.9998996553283132
0.20300000000000015,0.9998946354353712
0.20400000000000015,0.9998894171490307
0.20500000000000015,0.9998839949261604
0.20600000000000016,0.9998783631465813
0.20700000000000016,0.9998725161137672
0.20800000000000016,0.9998664480556728
0.20900000000000016,0.9998601531255898
0.21000000000000016,0.9998536254030288
0.21100000000000016,0.9998468588946273
0.21200000000000016,0.9998398475350828
0.21300000000000016,0.9998325851881082
0.21400000000000016,0.9998250656474108
0.21500000000000016,0.9998172826376919
0.21600000000000016,0.9998092298156661
0.21700000000000016,0.9998009007711016
0.21800000000000017,0.9997922890278761
0.21900000000000017,0.9997833880450516
0.22000000000000017,0.9997741912179646
0.22100000000000017,0.9997646918793305
0.22200000000000017,0.9997548833003632
0.22300000000000017,0.9997447586919066
0.22400000000000017,0.9997343112055782
0.22500000000000017,0.9997235339349237
0.22600000000000017,0.999712419916582
0.22700000000000017,0.9997009621314574
0.22800000000000017,0.9996891535059025
0.22900000000000018,0.9996769869129056
0.23000000000000018,0.9996644551732862
0.23100000000000018,0.9996515510568945
0.23200000000000018,0.9996382672838161
0.23300000000000018,0.9996245965255801
0.23400000000000018,0.9996105314063696
0.23500000000000018,0.9995960645042343
0.23600000000000018,0.9995811883523051
0.23700000000000018,0.9995658954400074
0.23800000000000018,0.9995501782142752
0.23900000000000018,0.9995340290807638
0.24000000000000019,0.9995174404050611
0.2410000000000002,0.999500404513895
0.2420000000000002,0.9994829136963395
0.2430000000000002,0.9994649602050155
0.2440000000000002,0.9994465362572877
0.2450000000000002,0.9994276340364567
0.2460000000000002,0.9994082456929447
0.2470000000000002,0.9993883633454756
0.2480000000000002,0.9993679790822485
0.2490000000000002,0.9993470849621028
0.25000000000000017,0.9993256730151113
0.25100000000000017,0.9993037352459052
0.25200000000000017,0.9992812636316704
0.25300000000000017,0.9992582501253038
0.25400000000000017,0.9992346866560458
0.25500000000000017,0.9992105651305928
0.25600000000000017,0.9991858774341993
0.2570000000000002,0.9991606154317684
0.2580000000000002,0.9991347709689323
0.2590000000000002,0.9991083358731206
0.2600000000000002,0.9990813019546173
0.2610000000000002,0.9990536610076051
0.2620000000000002,0.9990254048111984
0.2630000000000002,0.9989965251304627
0.2640000000000002,0.9989670137174216
0.2650000000000002,0.9989368623120509
0.2660000000000002,0.9989060626432594
0.2670000000000002,0.9988746064298555
0.2680000000000002,0.9988424853815009
0.2690000000000002,0.9988096911996506
0.2700000000000002,0.9987762155784784
0.2710000000000002,0.9987420502057881
0.2720000000000002,0.9987071867639113
0.2730000000000002,0.9986716169305904
0.2740000000000002,0.9986353323798463
0.2750000000000002,0.9985983247828333
0.2760000000000002,0.9985605858086778
0.2770000000000002,0.9985221071253031
0.2780000000000002,0.9984828804002394
0.2790000000000002,0.9984428973014182
0.2800000000000002,0.9984021494979539
0.2810000000000002,0.9983606286609076
0.2820000000000002,0.9983183264640388
0.2830000000000002,0.9982752345845409
0.2840000000000002,0.9982313447037614
0.2850000000000002,0.998186648507909
0.2860000000000002,0.9981411376887437
0.2870000000000002,0.9980948039442541
0.2880000000000002,0.9980476389793189
0.2890000000000002,0.9979996345063537
0.2900000000000002,0.9979507822459432
0.2910000000000002,0.9979010739274601
0.2920000000000002,0.997850501289667
0.2930000000000002,0.9977990560796689
0.2940000000000002,0.9977467300598224
0.2950000000000002,0.9976935149990894
0.2960000000000002,0.9976394026795385
0.2970000000000002,0.9975843848954306
0.2980000000000002,0.9975284534537368
0.2990000000000002,0.9974716001746433
0.3000000000000002,0.9974138168920417
0.3010000000000002,0.9973550954540051
0.3020000000000002,0.9972954277232529
0.3030000000000002,0.9972348055775995
0.3040000000000002,0.997173220910392
0.3050000000000002,0.9971106656309331
0.3060000000000002,0.9970471316648923
0.3070000000000002,0.9969826109547035
0.3080000000000002,0.99691709545995
0.3090000000000002,0.9968505771577371
0.3100000000000002,0.9967830480430518
0.3110000000000002,0.9967145001291114
0.3120000000000002,0.9966449254476984
0.3130000000000002,0.9965743160494847
0.3140000000000002,0.9965026640043426
0.3150000000000002,0.9964299614016462
0.3160000000000002,0.996356200350559
0.3170000000000002,0.9962813729803117
0.3180000000000002,0.996205471440468
0.31900000000000023,0.9961284879011794
0.32000000000000023,0.9960504145534296
0.32100000000000023,0.9959712436092679
0.32200000000000023,0.9958909673020315
0.32300000000000023,0.9958095778865581
0.32400000000000023,0.9957270676393878
0.32500000000000023,0.995643428858955
0.32600000000000023,0.9955586538657705
0.32700000000000023,0.9954727350025935
0.32800000000000024,0.9953856646345941
0.32900000000000024,0.9952974351495065
0.33000000000000024,0.9952080389577724
0.33100000000000024,0.9951174684896431
0.33200000000000024,0.9950257162070789
0.33300000000000024,0.9949327745867006
0.33400000000000024,0.9948386361310327
0.33500000000000024,0.9947432933658907
0.33600000000000024,0.9946467388404727
0.33700000000000024,0.9945489651274417
0.33800000000000024,0.9944499648230004
0.33900000000000025,0.9943497305469577
0.34000000000000025,0.9942482549427878
0.34100000000000025,0.9941455306776812
0.34200000000000025,0.9940415504425886
0.34300000000000025,0.9939363069522571
0.34400000000000025,0.9938297929452595
0.34500000000000025,0.993722001184016
0.34600000000000025,0.9936129244548098
0.34700000000000025,0.9935025555677949
0.34800000000000025,0.9933908873569981
0.34900000000000025,0.9932779126803142
0.35000000000000026,0.9931636244194941
0.35100000000000026,0.9930480154801283
0.35200000000000026,0.9929310787916225
0.35300000000000026,0.9928128073071677
0.35400000000000026,0.9926931940037058
0.35500000000000026,0.9925722318818873
0.35600000000000026,0.9924499139660249
0.35700000000000026,0.9923262333040411
0.35800000000000026,0.9922011829674103
0.35900000000000026,0.9920747560510963
0.36000000000000026,0.9919469456734833
0.36100000000000027,0.9918177449763037
0.36200000000000027,0.9916871471245595
0.36300000000000027,0.9915551453064398
0.36400000000000027,0.9914217327332331
0.36500000000000027,0.9912869026392352
0.36600000000000027,0.9911506482767287
0.36700000000000027,0.9910129629350449
0.36800000000000027,0.9908738399124609
0.36900000000000027,0.990733272534289
0.3700000000000003,0.990591254148323
0.3710000000000003,0.9904477781247218
0.3720000000000003,0.9903028378558877
0.3730000000000003,0.9901564267563413
0.3740000000000003,0.9900085382625937
0.3750000000000003,0.9898591658330137
0.3760000000000003,0.9897083029476929
0.3770000000000003,0.9895559431083056
0.3780000000000003,0.9894020798379685
0.3790000000000003,0.9892467066810928
0.3800000000000003,0.9890898172032381
0.3810000000000003,0.9889314049909587
0.3820000000000003,0.9887714636516503
0.3830000000000003,0.9886099868133921
0.3840000000000003,0.9884469681247867
0.3850000000000003,0.9882824012547969
0.3860000000000003,0.9881162798925804
0.3870000000000003,0.9879485977473211
0.3880000000000003,0.9877793485480589
0.3890000000000003,0.9876085260435165
0.3900000000000003,0.9874361240019235
0.3910000000000003,0.987262136210839
0.3920000000000003,0.9870865564769714
0.3930000000000003,0.9869093786259966
0.3940000000000003,0.9867305965023728
0.3950000000000003,0.9865502039691555
0.3960000000000003,0.9863681949078077
0.3970000000000003,0.9861845632180112
0.3980000000000003,0.9859993028103515
0.3990000000000003,0.9858124076338842
0.4000000000000003,0.9856238716353213
0.4010000000000003,0.9854336887852715
0.4020000000000003,0.9852418530715837
0.4030000000000003,0.9850483584991458
0.4040000000000003,0.9848531990896824
0.4050000000000003,0.9846563688815517
0.4060000000000003,0.9844578619295403
0.4070000000000003,0.9842576723046566
0.4080000000000003,0.9840557940939227
0.4090000000000003,0.9838522214001664
0.4100000000000003,0.9836469483418093
0.4110000000000003,0.9834399690526563
0.4120000000000003,0.9832312776816825
0.4130000000000003,0.9830208683928192
0.4140000000000003,0.9828087353647387
0.4150000000000003,0.9825948727906386
0.4160000000000003,0.9823792748780245
0.4170000000000003,0.9821619358484917
0.4180000000000003,0.9819428499375062
0.4190000000000003,0.981722011394185
0.4200000000000003,0.9814994144810749
0.4210000000000003,0.9812750534739306
0.4220000000000003,0.9810489226614924
0.4230000000000003,0.9808210163452625
0.4240000000000003,0.9805913288392815
0.4250000000000003,0.9803598544699023
0.4260000000000003,0.9801265875755656
0.4270000000000003,0.979891522506573
0.4280000000000003,0.979654653614722
0.4290000000000003,0.979415975292642
0.4300000000000003,0.9791754819156127
0.4310000000000003,0.9789331678790955
0.43200000000000033,0.978689027589271
0.43300000000000033,0.978443055462809
0.43400000000000033,0.9781952459266376
0.43500000000000033,0.9779455934177127
0.43600000000000033,0.9776940923827859
0.43700000000000033,0.9774407372781724
0.43800000000000033,0.977185522569519
0.43900000000000033,0.9769284427315702
0.44000000000000034,0.9766694922479359
0.44100000000000034,0.9764086656108566
0.44200000000000034,0.9761459573209698
0.44300000000000034,0.9758813618870746
0.44400000000000034,0.9756148738258977
0.44500000000000034,0.9753464876618574
0.44600000000000034,0.9750761979268274
0.44700000000000034,0.974803999159902
0.44800000000000034,0.9745298859071585
0.44900000000000034,0.9742538527214211
0.45000000000000034,0.9739758941620236
0.45100000000000035,0.973696004794572
0.45200000000000035,0.9734141791907073
0.45300000000000035,0.973130411927867
0.45400000000000035,0.9728446975890469
0.45500000000000035,0.9725570307496979
0.45600000000000035,0.972267406027731
0.45700000000000035,0.9719758180096282
0.45800000000000035,0.9716822612982225
0.45900000000000035,0.9713867305007097
0.46000000000000035,0.971089220228408
0.46100000000000035,0.9707897250965185
0.46200000000000035,0.9704882397238845
0.46300000000000036,0.970184758732751
0.46400000000000036,0.9698792767485234
0.46500000000000036,0.969571788399527
0.46600000000000036,0.9692622883167652
0.46700000000000036,0.9689507711336784
0.46800000000000036,0.9686372314859016
0.46900000000000036,0.9683216640110224
0.47000000000000036,0.968004063348339
0.47100000000000036,0.9676844241386171
0.47200000000000036,0.9673627410238477
0.47300000000000036,0.967039008647003
0.47400000000000037,0.9667132216517944
0.47500000000000037,0.9663853746824275
0.47600000000000037,0.966055462383359
0.47700000000000037,0.9657234793990528
0.47800000000000037,0.9653894203737345
0.47900000000000037,0.9650532799366244
0.48000000000000037,0.964715052758436
0.48100000000000037,0.9643747334679202
0.4820000000000004,0.9640323167058923
0.4830000000000004,0.9636877971117029
0.4840000000000004,0.9633411693229919
0.4850000000000004,0.9629924279754408
0.4860000000000004,0.9626415677025275
0.4870000000000004,0.9622885831352775
0.4880000000000004,0.9619334689020174
0.4890000000000004,0.9615762196281264
0.4900000000000004,0.9612168299357887
0.4910000000000004,0.960855294443744
0.4920000000000004,0.9604916077670389
0.4930000000000004,0.960125764516778
0.4940000000000004,0.9597577592998734
0.4950000000000004,0.9593875867187945
0.4960000000000004,0.9590152413713183
0.4970000000000004,0.958640717850277
0.4980000000000004,0.9582640107433076
0.4990000000000004,0.9578851146325995
0.5000000000000003,0.957504024094642
0.5010000000000003,0.9571207336999717
0.5020000000000003,0.9567352379956447
0.5030000000000003,0.9563475315724984
0.5040000000000003,0.9559576089658581
0.5050000000000003,0.9555654647198988
0.5060000000000003,0.9551710933715698
0.5070000000000003,0.9547744894503386
0.5080000000000003,0.9543756474779338
0.5090000000000003,0.9539745619680887
0.5100000000000003,0.9535712274262825
0.5110000000000003,0.9531656383494828
0.5120000000000003,0.9527577892258852
0.5130000000000003,0.9523476745346547
0.5140000000000003,0.9519352887456649
0.5150000000000003,0.9515206263192363
0.5160000000000003,0.9511036817058751
0.5170000000000003,0.9506844493460105
0.5180000000000003,0.9502629236697311
0.5190000000000003,0.9498390990965213
0.5200000000000004,0.9494129700349959
0.5210000000000004,0.948984530882635
0.5220000000000004,0.9485537760255172
0.5230000000000004,0.9481206998184667
0.5240000000000004,0.9476852966613487
0.5250000000000004,0.9472475608864702
0.5260000000000004,0.94680748683161
0.5270000000000004,0.9463650688217997
0.5280000000000004,0.9459203011690513
0.5290000000000004,0.945473178172085
0.5300000000000004,0.9450236941160549
0.5310000000000004,0.9445718432722747
0.5320000000000004,0.9441176198979419
0.5330000000000004,0.9436610182358606
0.5340000000000004,0.9432020325141639
0.5350000000000004,0.9427406569460353
0.5360000000000004,0.9422768857294277
0.5370000000000004,0.9418107130467831
0.5380000000000004,0.9413421330647497
0.5390000000000004,0.9408711399338984
0.5400000000000004,0.9403977277884384
0.5410000000000004,0.9399218907459306
0.5420000000000004,0.9394436229070009
0.5430000000000004,0.9389629183321818
0.5440000000000004,0.9384797711310342
0.5450000000000004,0.9379941753306602
0.5460000000000004,0.9375061249610314
0.5470000000000004,0.9370156140337266
0.5480000000000004,0.9365226365416369
0.5490000000000004,0.9360271864586688
0.5500000000000004,0.9355292577394448
0.5510000000000004,0.9350288443190053
0.5520000000000004,0.9345259401125056
0.5530000000000004,0.9340205390149134
0.5540000000000004,0.9335126349007051
0.5550000000000004,0.9330022216235581
0.5560000000000004,0.9324892930160439
0.5570000000000004,0.9319738428893186
0.5580000000000004,0.9314558650328112
0.5590000000000004,0.9309353532139109
0.5600000000000004,0.9304123011776518
0.5610000000000004,0.9298867026214218
0.5620000000000004,0.9293585512922877
0.5630000000000004,0.9288278408434002
0.5640000000000004,0.928294564927174
0.5650000000000004,0.9277587171720664
0.5660000000000004,0.9272202911822508
0.5670000000000004,0.9266792805372882
0.5680000000000004,0.926135678791797
0.5690000000000004,0.9255894794751206
0.5700000000000004,0.9250406760909926
0.5710000000000004,0.9244892621172004
0.5720000000000004,0.9239352310052461
0.5730000000000004,0.9233785761800053
0.5740000000000004,0.9228192910393835
0.5750000000000004,0.9222573689539706
0.5760000000000004,0.9216928032666925
0.5770000000000004,0.9211255872924604
0.5780000000000004,0.9205557142902397
0.5790000000000004,0.9199831775705094
0.5800000000000004,0.9194079703367128
0.5810000000000004,0.9188300857881304
0.5820000000000004,0.918249517094236
0.5830000000000004,0.9176662573943314
0.5840000000000004,0.9170802997971774
0.5850000000000004,0.9164916373806224
0.5860000000000004,0.9159002631912284
0.5870000000000004,0.9153061702438936
0.5880000000000004,0.9147093515214724
0.5890000000000004,0.9141097999743928
0.5900000000000004,0.9135075085202704
0.5910000000000004,0.9129024700435191
0.5920000000000004,0.9122946773949594
0.5930000000000004,0.9116841233914232
0.5940000000000004,0.9110708007848127
0.5950000000000004,0.9104547023810895
0.5960000000000004,0.9098358208647107
0.5970000000000004,0.9092141489125168
0.5980000000000004,0.9085896791653335
0.5990000000000004,0.9079624042275554
0.6000000000000004,0.9073323166667284
0.6010000000000004,0.9066994090131268
0.6020000000000004,0.9060636737593276
0.6030000000000004,0.9054251033597802
0.6040000000000004,0.9047836902303737
0.6050000000000004,0.9041394267479991
0.6060000000000004,0.9034923052501082
0.6070000000000004,0.902842318034269
0.6080000000000004,0.9021894573268731
0.6090000000000004,0.9015337154032201
0.6100000000000004,0.900875084410256
0.6110000000000004,0.9002135564814583
0.6120000000000004,0.8995491237081326
0.6130000000000004,0.8988817781389411
0.6140000000000004,0.8982115117794289
0.6150000000000004,0.8975383165915436
0.6160000000000004,0.896862184493153
0.6170000000000004,0.8961831073575558
0.6180000000000004,0.8955010770129891
0.6190000000000004,0.8948160852421303
0.6200000000000004,0.8941281237815945
0.6210000000000004,0.8934371843214269
0.6220000000000004,0.892743258470985
0.6230000000000004,0.8920463378897296
0.6240000000000004,0.89134641409413
0.6250000000000004,0.8906434785827506
0.6260000000000004,0.8899375228049694
0.6270000000000004,0.8892285381604385
0.6280000000000004,0.8885165159985394
0.6290000000000004,0.8878014476178339
0.6300000000000004,0.8870833242655063
0.6310000000000004,0.8863621371368038
0.6320000000000005,0.8856378773744673
0.6330000000000005,0.8849105360681584
0.6340000000000005,0.8841801042538803
0.6350000000000005,0.8834465728774236
0.6360000000000005,0.8827099329342809
0.6370000000000005,0.8819701752630316
0.6380000000000005,0.881227290679095
0.6390000000000005,0.8804812699412367
0.6400000000000005,0.87973210375095
0.6410000000000005,0.8789797827518301
0.6420000000000005,0.8782242975289429
0.6430000000000005,0.8774656386081854
0.6440000000000005,0.8767037964556391
0.6450000000000005,0.875938761476917
0.6460000000000005,0.8751705240165017
0.6470000000000005,0.8743990743194987
0.6480000000000005,0.8736244026777238
0.6490000000000005,0.8728464992138796
0.6500000000000005,0.8720653540211403
0.6510000000000005,0.8712809571281275
0.6520000000000005,0.8704932984982033
0.6530000000000005,0.8697023680287533
0.6540000000000005,0.8689081555504616
0.6550000000000005,0.8681106508265781
0.6560000000000005,0.8673098435521761
0.6570000000000005,0.8665057233534015
0.6580000000000005,0.8656982797486139
0.6590000000000005,0.8648875022963637
0.6600000000000005,0.8640733803766325
0.6610000000000005,0.8632559033321362
0.6620000000000005,0.8624350604327679
0.6630000000000005,0.8616108408747918
0.6640000000000005,0.860783233780025
0.6650000000000005,0.8599522281950103
0.6660000000000005,0.859117813090179
0.6670000000000005,0.8582799773590023
0.6680000000000005,0.8574387098171324
0.6690000000000005,0.8565939991606577
0.6700000000000005,0.8557458341247633
0.6710000000000005,0.8548942032490996
0.6720000000000005,0.8540390950292039
0.6730000000000005,0.8531804978783325
0.6740000000000005,0.8523184001265337
0.6750000000000005,0.8514527900197091
0.6760000000000005,0.8505836557186626
0.6770000000000005,0.8497109852981373
0.6780000000000005,0.8488347667458397
0.6790000000000005,0.8479549879192942
0.6800000000000005,0.8470716367093254
0.6810000000000005,0.8461847007981366
0.6820000000000005,0.8452941678152319
0.6830000000000005,0.8444000252979995
0.6840000000000005,0.8435022606906537
0.6850000000000005,0.8426008613431654
0.6860000000000005,0.8416958145101759
0.6870000000000005,0.8407871073498974
0.6880000000000005,0.8398747269229967
0.6890000000000005,0.8389586601457641
0.6900000000000005,0.8380388939672293
0.6910000000000005,0.8371154151069863
0.6920000000000005,0.8361882102240209
0.6930000000000005,0.8352572658739601
0.6940000000000005,0.83432256850786
0.6950000000000005,0.8333841044709779
0.6960000000000005,0.8324418600015255
0.6970000000000005,0.8314958212294065
0.6980000000000005,0.830545974127713
0.6990000000000005,0.8295923046955478
0.7000000000000005,0.8286347986872029
0.7010000000000005,0.8276734417863031
0.7020000000000005,0.8267082195615673
0.7030000000000005,0.8257391174654304
0.7040000000000005,0.824766120832647
0.7050000000000005,0.8237892148788736
0.7060000000000005,0.8228083846529811
0.7070000000000005,0.8218236152158548
0.7080000000000005,0.8208348913751615
0.7090000000000005,0.8198421978555239
0.7100000000000005,0.8188455192550554
0.7110000000000005,0.8178448400438103
0.7120000000000005,0.8168401445622119
0.7130000000000005,0.8158314170194568
0.7140000000000005,0.8148186414447429
0.7150000000000005,0.8138018018693275
0.7160000000000005,0.8127808820561627
0.7170000000000005,0.8117558656730368
0.7180000000000005,0.8107267362481538
0.7190000000000005,0.809693477168384
0.7200000000000005,0.8086560716774868
0.7210000000000005,0.807614502874308
0.7220000000000005,0.8065687536609695
0.7230000000000005,0.8055188069356484
0.7240000000000005,0.8044646453060901
0.7250000000000005,0.803406251272815
0.7260000000000005,0.8023436071819674
0.7270000000000005,0.8012766952233331
0.7280000000000005,0.8002054974283246
0.7290000000000005,0.7991299956182444
0.7300000000000005,0.7980501715956388
0.7310000000000005,0.7969660068594605
0.7320000000000005,0.7958774827867624
0.7330000000000005,0.794784580585642
0.7340000000000005,0.7936872812930226
0.7350000000000005,0.7925855657723928
0.7360000000000005,0.7914794146604024
0.7370000000000005,0.7903688085634208
0.7380000000000005,0.7892537277645707
0.7390000000000005,0.7881341524102126
0.7400000000000005,0.7870100624614018
0.7410000000000005,0.7858814376913938
0.7420000000000005,0.7847482576831071
0.7430000000000005,0.7836105017721917
0.7440000000000005,0.7824681492558123
0.7450000000000006,0.7813211790812078
0.7460000000000006,0.7801695700436213
0.7470000000000006,0.779013300734593
0.7480000000000006,0.7778523495391478
0.7490000000000006,0.7766866945792541
0.7500000000000006,0.7755163139196196
0.7510000000000006,0.7743411852600225
0.7520000000000006,0.7731612861302254
0.7530000000000006,0.7719765938386416
0.7540000000000006,0.7707870854692088
0.7550000000000006,0.7695927378236429
0.7560000000000006,0.7683935276302538
0.7570000000000006,0.7671894312311768
0.7580000000000006,0.7659804247799665
0.7590000000000006,0.7647664841891935
0.7600000000000006,0.7635475851269599
0.7610000000000006,0.7623237029563055
0.7620000000000006,0.7610948129531996
0.7630000000000006,0.7598608899795768
0.7640000000000006,0.7586219086894338
0.7650000000000006,0.7573778434738758
0.7660000000000006,0.7561286684572216
0.7670000000000006,0.754874357431732
0.7680000000000006,0.7536148840916178
0.7690000000000006,0.7523502216817721
0.7700000000000006,0.7510803432188357
0.7710000000000006,0.7498052214320404
0.7720000000000006,0.7485248286983488
0.7730000000000006,0.7472391372728119
0.7740000000000006,0.7459481189417587
0.7750000000000006,0.744651745240186
0.7760000000000006,0.7433499873929785
0.7770000000000006,0.7420428162489775
0.7780000000000006,0.7407302025131833
0.7790000000000006,0.7394121163962626
0.7800000000000006,0.738088527833458
0.7810000000000006,0.7367594064248459
0.7820000000000006,0.7354247213668336
0.7830000000000006,0.7340844416917546
0.7840000000000006,0.7327385359054628
0.7850000000000006,0.7313869722129942
0.7860000000000006,0.7300297183970753
0.7870000000000006,0.7286667420425911
0.7880000000000006,0.7272980101952166
0.7890000000000006,0.7259234895725546
0.7900000000000006,0.7245431465050179
0.7910000000000006,0.7231569468652529
0.7920000000000006,0.7217648563102138
0.7930000000000006,0.7203668399126917
0.7940000000000006,0.7189628623888161
0.7950000000000006,0.7175528879713091
0.7960000000000006,0.7161368806455221
